time,open,high,low,close,Volume,K,D
249057000,95.25,96.519997,95.050003,96.089996,28600000,83.8604712106462,81.62127768006202
249143400,96.089996,96.940002,95.599998,96.489998,29150000,88.65003133262711,84.06180684770881
249316200,96.489998,97.110001,95.860001,96.690002,17910000,95.02737465840293,89.17929240055874
249575400,96.690002,96.980003,95.669998,96.040001,21570000,88.03113866311897,90.56951488471633
249661800,96.040001,96.089996,94.279999,94.550003,22950000,56.22708720026196,79.7618668405946
249748200,94.550003,95.169998,93.779999,94.830002,22670000,26.878294920222007,57.04550692786763
249834600,94.830002,95.449997,94.230003,94.690002,24220000,5.089274380394887,29.39821883362627
249921000,94.690002,95.25,94.080002,94.669998,21160000,6.4539545640383835,12.807174621551743
250180200,94.669998,95.010002,93.910004,94.269997,19160000,2.9814010149801207,4.841543319804447
250266600,94.089996,94.089996,92.440002,92.830002,23770000,1.3646801836435,3.6000119208873183
250353000,92.830002,93.389999,92.150002,92.779999,21050000,7.697546304067751e-15,1.4486937328745262
250439400,92.779999,93.760002,92.510002,92.959999,20400000,1.8980302050562903,1.0875701295665994
250525800,92.959999,94.110001,92.769997,93.650002,19210000,10.697560646916715,4.198530283991004
250785000,93.650002,94.290001,93.18,93.629997,18180000,19.334083776522984,10.643224876165329
250871400,93.629997,94.040001,92.900002,93.559998,19190000,25.466978289697554,18.499540904379085
250957800,93.559998,94.260002,92.940002,94.029999,22110000,29.599086560634806,24.80004954228512
251044200,94.029999,94.419998,93.230003,93.550003,21610000,31.72311738773986,28.929727412690738
251130600,93.550003,94.040001,92.93,93.400002,20270000,39.11067217029346,33.47762537288938
251389800,93.400002,93.709999,92.419998,92.690002,21150000,28.748417610594775,33.194069056209365
251476200,92.690002,93,91.760002,92.5,23250000,17.987863653883462,28.615651144923902
251562600,92.5,93.580002,92.199997,93.050003,24510000,17.84966442944371,21.528648564640648
251649000,93.050003,94.370003,93.050003,93.800003,28100000,48.61361360967805,28.15038056433507
251735400,93.800003,94.989998,93.75,94.690002,20080000,81.94694694301138,49.470074994044374
252081000,94.690002,95.209999,94.089996,94.690002,16750000,100,76.85352018422981
252167400,94.690002,95.199997,93.989998,94.75,19630000,100,93.98231564767046
252253800,94.75,95.43,94.099998,94.940002,23610000,100,100
252340200,94.940002,95.669998,94.440002,95.099998,23560000,100,100
252685800,95.099998,95.150002,93.489998,93.82,17720000,81.58834173241551,93.86278057747184
252772200,93.82,94.099998,92.57,93.519997,24090000,59.636030129161156,80.40812395385889
252858600,93.519997,94.529999,92.510002,92.739998,23570000,29.363694138695195,56.86268866675729
252945000,92.660004,92.660004,91.050003,91.620003,26150000,14.442019072946351,34.48058111360091
253204200,91.480003,91.480003,89.970001,90.639999,27990000,3.060997342867374,15.622236851502988
253290600,90.639999,91.290001,89.720001,90.169998,25180000,-6.5133084111342514e-15,5.834338805271254
253377000,90.169998,90.699997,89.230003,89.739998,22880000,-6.5133084111342514e-15,1.0203324476224676
253463400,89.739998,90.599998,89.25,89.82,22730000,0.8353769385964461,0.2784589795321443
253549800,89.82,90.470001,89.260002,89.690002,18010000,1.1481014696523586,0.661159469416266
253809000,89.690002,90.110001,88.879997,89.43,18760000,1.1481014696523586,1.0438599593003877
253895400,89.43,90.309998,89.050003,89.879997,19360000,5.38838736312226,2.5615301008089926
253981800,89.879997,90.860001,89.589996,90.559998,21390000,17.05089956376369,7.862462798846103
254068200,90.559998,91.040001,89.739998,90.089996,21500000,26.437932368343994,16.292406431743313
254154600,90.089996,90.269997,89.410004,89.889999,7580000,34.11571370311552,25.86818187840773
254413800,89.889999,90.080002,88.809998,89.239998,19380000,30.77759210558139,30.443746059013634
254500200,89.239998,89.800003,88.669998,89.25,18690000,33.4540800131635,32.78246194062013
254586600,89.25,89.940002,88.830002,89.389999,18690000,39.60521519659992,34.612295771781596
254673000,89.389999,89.790001,88.309998,88.580002,19600000,38.44944433858991,37.16957984945111
254759400,88.580002,89.099998,88.019997,88.580002,17600000,33.867267902580664,37.307309145923504
255018600,88.580002,89.669998,88.260002,89.339996,17400000,46.651751244608,39.65615449525953
255105000,89.339996,89.919998,88.610001,89.25,19870000,69.29346860578835,49.937495917659
255191400,89.25,90.239998,88.82,89.93,22240000,95.14545766296851,70.36355917112162
255277800,89.93,90.910004,89.540001,90.129997,23050000,96.7897283040002,87.07621819091902
255364200,90.129997,90.32,89.190002,89.620003,19400000,92.47951646062491,94.80490080919787
255623400,89.620003,89.849998,88.949997,89.5,11630000,83.25524844361914,90.84149773608142
255709800,89.5,90.529999,89.379997,90.330002,14730000,83.25524844361912,86.33000444928773
255796200,90.330002,91.32,90.089996,90.830002,21300000,90.77573198299422,85.7620762900775
255882600,90.830002,90.959999,89.839996,90.300003,17940000,93.93638045455664,89.32245362705665
255969000,90.300003,90.690002,89.559998,90.080002,19480000,85.48535523825801,90.06582255860296
256228200,90.080002,90.300003,89.379997,89.860001,16810000,74.65246772366638,84.69140113882702
256314600,89.860001,89.889999,88.699997,89.040001,20470000,61.90860336066718,74.01547544086385
256401000,89.040001,89.400002,88.300003,88.830002,20170000,49.7122775648771,62.09111621640355
256487400,88.769997,88.769997,87.639999,88.080002,21570000,27.211831746135413,46.27757089055989
256573800,88.080002,88.699997,87.550003,87.959999,18500000,12.685982321244602,29.870030544085694
256919400,87.959999,88.190002,87.089996,87.589996,21890000,0,13.29927135579333
257005800,87.589996,88.150002,87.190002,87.559998,18450000,0,4.228660773748192
257092200,87.559998,87.919998,86.830002,87.639999,18720000,1.571548709136695,0.5238495697122234
257178600,87.660004,88.870003,87.660004,88.489998,22510000,18.190196585846376,6.587248431661016
257437800,88.489998,88.970001,87.489998,87.720001,19990000,27.04863399117112,15.603459762051388
257524200,87.720001,87.760002,86.580002,87.040001,19750000,28.595081205862584,24.611303927626683
257610600,87.040001,87.629997,86.449997,87.190002,21010000,18.95889266450234,24.867535953845337
257697000,87.190002,87.809998,86.690002,87.32,20280000,20.884531670215804,22.81283518019357
257783400,87.32,87.980003,86.830002,87.449997,20120000,33.36341413524159,24.40227948998657
258042600,87.449997,87.519997,86.480003,86.900002,17230000,35.81874950535631,30.02223177027123
258129000,86.900002,87.629997,86.550003,87.360001,19900000,50.38139353048185,39.85451905702658
258215400,87.360001,88.080002,86.970001,87.839996,22030000,68.11784847496124,51.43933050359979
258301800,87.839996,88.489998,87.339996,87.889999,21820000,92.01338710283041,70.17087636942449
258388200,87.889999,89.25,87.82,88.879997,27090000,100,86.71041185926386
258647400,88.879997,89.769997,88.480003,88.949997,24070000,100,97.33779570094346
258733800,88.949997,89.620003,88.209999,89.349998,24300000,100,100
258820200,89.349998,89.730003,88.519997,89.120003,23340000,96.77826344989,98.92608781663
258906600,89.120003,89.769997,88.580002,89.510002,25400000,96.77826344989,97.85217563326
258993000,89.510002,90.519997,89.169998,90.199997,28470000,96.77826344989,96.77826344989
259252200,90.199997,91.349998,90.099998,90.82,28360000,100,97.85217563326
259338600,90.82,91.059998,89.5,89.790001,24410000,89.56368821896042,95.44731722295016
259425000,89.790001,90.07,88.989998,89.470001,21950000,76.3315101882719,88.63173280241078
259511400,89.470001,89.900002,88.830002,89.360001,21290000,62.13389370835495,76.00969737186243
259857000,89.360001,89.5,88.510002,88.870003,18870000,50.66117936011171,63.04219441891286
259943400,88.870003,89.760002,88.470001,89.5,21600000,44.51336952183865,52.43614753010178
260029800,89.5,90.169998,89.139999,89.639999,25450000,40.47330871923082,45.21595253372706
260116200,89.639999,89.889999,88.970001,89.410004,20460000,36.28711481163983,40.42459768423644
260202600,89.410004,89.639999,88.68,89.209999,20130000,26.194247150639104,34.318223560503256
260461800,89.199997,89.199997,88.07,88.459999,20230000,11.098591099830564,24.526651020703166
260548200,88.459999,89.18,88.160004,88.860001,20130000,9.351281875146915,15.548040041872198
260634600,88.860001,89.910004,88.620003,89.639999,27260000,20.394545113533493,13.614806029503663
260721000,89.639999,90.459999,89.309998,89.790001,27360000,36.96233052023204,22.23605250297082
260807400,89.790001,90.589996,89.389999,90.169998,25160000,52.181199714996325,36.51269178292062
261066600,90.169998,90.879997,89.730003,90.489998,25740000,70.61079200657208,53.25144074726682
261153000,90.489998,90.790001,89.769997,90.25,24300000,82.14780742973808,68.31326638376883
261239400,90.25,90.779999,89.650002,90.110001,26210000,86.4797565323987,79.74611865623628
261325800,90.110001,91.269997,89.82,90.980003,31580000,86.4797565323987,85.0357734981785
261412200,91.400002,93.309998,91.400002,92.919998,52280000,91.70828903586748,88.22260070022162
261671400,93.599998,95.889999,93.599998,94.449997,63510000,100,92.7293485227554
261757800,94.449997,94.720001,92.870003,93.43,38950000,91.02435607737048,94.244215037746
261844200,93.43,94.480003,92.75,93.860001,35060000,83.60326457817133,91.54254021851393
261930600,93.970001,95.709999,93.970001,94.540001,43230000,78.50034226406035,84.3759876398674
262017000,94.540001,95.089996,93.709999,94.339996,31540000,79.74799853638282,80.61720179287151
262276200,94.339996,96,94.080002,95.769997,34510000,83.8614185282828,80.70325310957533
262362600,96.050003,97.910004,96.050003,96.639999,55800000,88.94492093576213,84.18477933347593
262449000,96.639999,97.75,95.959999,96.82,44430000,96.67290858606918,89.82641601670473
262535400,96.82,96.93,95.300003,95.860001,35470000,87.26822173472624,90.96201708551921
262621800,95.860001,97.099998,95.239998,96.830002,32850000,79.33516333909661,87.75876455329735
262877400,96.830002,98.300003,96.410004,97.669998,37020000,75.02014075312572,80.54117527564954
262963800,97.669998,98.110001,96.440002,97.25,41400000,74.1055614612688,76.15362185116373
263050200,97.25,97.610001,95.839996,96.260002,37560000,48.72470643019674,65.95013621486378
263136600,96.260002,96.43,94.57,95.93,37520000,19.706395682834312,47.512221191433305
263223000,95.93,97.440002,95.559998,96.529999,42680000,5.1341113385081725,24.521737817179766
263482200,96.529999,97.5,95.82,96.190002,34680000,5.134111338508167,9.99153945328357
263568600,96.190002,96.68,95.330002,95.900002,30860000,5.134111338508167,5.1341113385081885
263655000,95.900002,96.690002,95.349998,95.919998,33330000,0.1844819316869513,3.484234869567782
263741400,95.919998,97.470001,95.599998,97.199997,36630000,11.190041356460151,5.50287820888509
263827800,97.199997,98.889999,97.139999,98.07,46600000,28.29571094354667,13.223411410564589
264087000,98.07,99.110001,97.400002,98.760002,33890000,49.56054067353627,29.682097657847702
264173400,98.760002,100.160004,98.610001,99.349998,48170000,68.02230819549403,48.62618660419233
264259800,99.349998,100.32,98.629997,99.599998,45490000,82.0735091178229,66.55211932895106
264346200,99.599998,100.040001,98.190002,98.620003,42270000,73.82623867106788,74.64068532812827
264432600,98.620003,99.059998,97.419998,98.120003,34360000,49.62101266240705,68.5069201504326
264691800,98.120003,99.43,97.650002,99.089996,28680000,33.088871395835845,52.17870757643693
264778200,99.089996,99.169998,97.529999,98.050003,33230000,19.886830180914323,34.19890474638574
264864600,97.739998,97.739998,96.269997,97.080002,31450000,14.624729242844197,22.533476939864794
264951000,97.080002,97.800003,96.300003,96.800003,28410000,0,11.503853141252845
265037400,96.800003,97.139999,96.010002,96.580002,21410000,0,4.874909747614737
265383000,96.580002,97.230003,95.949997,96.860001,21040000,2.2487059390902115,0.7495686463634086
265469400,96.860001,97.970001,96.5,97.239998,29070000,7.53204721778956,3.260251052293262
265555800,97.239998,97.949997,96.629997,97.349998,28750000,13.705728132843982,7.828827096574589
265642200,97.349998,98.519997,97.010002,98.139999,31860000,23.757578271602693,14.998451207412083
265901400,98.139999,100.269997,97.970001,99.949997,39580000,41.767855350192434,26.41038725154637
265987800,99.949997,101.839996,99.900002,100.32,51970000,60.75812009641385,42.09451790606966
266074200,100.32,100.809998,99.360001,100.120003,33060000,78.84303800874801,60.45633781845143
266160600,100.120003,101.209999,99.550003,100.209999,39380000,86.61512145664801,75.40542652060329
266247000,100.209999,100.709999,99.300003,99.93,32470000,88.03639360421657,84.49818435653754
266506200,99.93,100.599998,99.160004,99.550003,24440000,78.23997995323539,84.29716500469999
266592600,99.550003,99.980003,98.43,99.57,30760000,67.96342683931603,78.07993346558933
266679000,99.57,100.68,98.889999,99.480003,37290000,60.62566058026425,68.94302245760522
266765400,99.480003,99.540001,97.970001,98.339996,29280000,41.769675328730095,56.78625424943679
266851800,98.339996,98.589996,97.099998,97.419998,27690000,20.980526637460382,41.12528751548491
267111000,97.419998,97.940002,96.529999,97.489998,25500000,2.49134720469786,21.747183056962772
267197400,97.489998,97.779999,96.150002,96.510002,27920000,0.7582721170300856,8.076715319729432
267283800,96.510002,96.739998,95.419998,96.010002,29100000,0.7582721170300856,1.335963812919333
267370200,96.010002,96.760002,95.519997,96.239998,27160000,2.0995088134720956,1.2053510158440779
267456600,96.239998,96.980003,95.489998,95.849998,28530000,2.0995088134720956,1.6524299146580812
267715800,95.849998,96.059998,94.309998,94.599998,29250000,2.0995088134720956,2.0995088134720845
267802200,94.599998,95.480003,93.989998,94.980003,29280000,3.1187062881724774,2.4392413050388786
267888600,94.980003,95.790001,94.440002,95.400002,23260000,10.039711608519427,5.085975570054656
267975000,95.400002,96.260002,95,95.57,21660000,19.262534986896426,10.806984294529434
268061400,95.57,95.959999,94.870003,95.529999,18100000,25.108861514073272,18.137036036496365
268320600,95.529999,95.650002,94.620003,95.089996,11560000,24.48908216802538,22.953492889665014
268493400,95.089996,95.199997,93.779999,94.269997,23730000,17.424532845473035,22.34082550919055
268579800,94.269997,94.830002,93.589996,94.32,24990000,12.626313898875077,18.179976304124487
268666200,94.32,95.32,94.019997,94.889999,23480000,23.57034364449051,17.873730129612866
268925400,94.889999,95.669998,94.279999,95.269997,22470000,54.745402921999194,30.314020155121586
269011800,95.269997,96.489998,94.919998,95.93,27470000,83.91192238658117,54.07588965102362
269098200,95.93,96.830002,95.5,96.239998,26640000,100,79.55244176952678
269184600,96.239998,96.660004,95.419998,96.25,23620000,100,94.63730746219373
269271000,96.25,97.879997,95.889999,97.580002,28370000,100,100
269530200,97.580002,98.839996,97.239998,97.779999,29180000,100,100
269616600,97.779999,97.980003,96.519997,96.870003,22860000,90.89996249509126,96.96665416503042
269703000,96.870003,98.410004,96.709999,98.120003,30850000,90.47721294726693,93.7923918141194
269789400,98.120003,99.18,97.489998,98.029999,33350000,89.19137374941018,90.18951639725613
269875800,98.029999,98.57,97.019997,97.75,26060000,94.26036359116074,91.30965009594597
270135000,97.75,98.129997,96.720001,97.720001,23280000,90.3490311192193,91.26692281993007
270221400,97.720001,98.730003,97.199997,98.440002,25400000,91.63487031707605,92.0814216758187
270307800,99.080002,99.080002,99.080002,99.080002,36830000,95.66591798023421,92.54993980550985
270394200,99.080002,100.169998,98.599998,99.540001,33970000,100,95.76692943243677
270480600,99.540001,100.510002,98.900002,100,33390000,100,98.55530599341141
270739800,100,101.18,99.370003,100.68,33990000,100,100
270826200,100.68,101.459999,99.949997,100.660004,34810000,99.67163579857633,99.89054526619213
270912600,100.660004,103.209999,100.18,102.919998,47470000,99.67163579857633,99.78109053238423
270999000,102.919998,105.410004,102.82,103.510002,66370000,99.67163579857633,99.67163579857635
271085400,103.510002,104.669998,102.75,103.919998,37910000,100,99.78109053238423
271344600,103.919998,104.839996,103.029999,103.550003,33350000,94.90487775484424,98.19217118447354
271431000,103.550003,104.349998,102.599998,104.010002,34290000,91.5121408141939,95.47233952301274
271517400,104.010002,105.720001,103.699997,104.5,48800000,89.84408198703143,92.08703351868986
271603800,104.5,105.110001,103.099998,103.660004,39760000,82.00319167330873,87.78647149151136
271690200,103.660004,104.669998,102.849998,103.959999,33550000,71.36785483818674,81.07170949950898
271949400,103.959999,104.980003,103.400002,103.970001,32320000,56.19999716898982,69.85701456016179
272035800,103.970001,104.379997,102.860001,103.849998,29760000,46.73853976455623,58.10213059057762
272122200,103.849998,105.150002,103.410004,104.650002,36120000,42.7843269123753,48.57428794864047
272208600,104.650002,106.269997,104.339996,105.080002,45270000,41.86636203368207,43.79640957020455
272295000,105.080002,105.980003,104.230003,104.730003,34650000,33.33838421156701,39.32969105254148
272554200,104.730003,105.199997,103.440002,103.889999,29440000,17.987337506186954,31.064027917145363
272640600,103.889999,104.790001,103.139999,104.309998,29620000,6.351129630116777,19.225617115956933
272727000,104.309998,105.68,104.120003,104.910004,39630000,13.12885429645747,12.489107144253753
272813400,104.910004,105.860001,104.290001,105.080002,38500000,24.555166938041058,14.678383621538453
272899800,105.080002,105.68,104.239998,104.900002,36190000,28.12162779153301,21.935216342010534
273159000,104.900002,105.139999,103.610001,103.959999,31760000,18.936017577286076,23.870937435620068
273245400,103.959999,104.339996,102.919998,103.389999,33780000,7.50970493570249,18.18911676817388
273331800,103.389999,104.260002,102.699997,103.5,37750000,1.1057278269553856,9.183816779981337
273418200,103.5,104.050003,102.629997,103.290001,33850000,1.1057278269553856,3.240386863204439
273504600,103.290001,104.269997,102.730003,103.68,35070000,5.143054063579547,2.4515032391634395
273850200,103.68,104.830002,103.309998,104.489998,32170000,15.538695397264975,7.262492429266636
273936600,104.510002,106.190002,104.510002,105.379997,42600000,33.84809404755935,18.17661450280129
274023000,105.379997,106.489998,104.760002,105.419998,40310000,52.08222270560541,33.82300405014325
274109400,105.5,107.190002,105.5,106.790001,42170000,73.91418687829794,53.28150121048757
274368600,106.790001,108.050003,106.419998,106.980003,39670000,88.9381215613369,71.64484371508009
274455000,106.980003,107.480003,106.019997,106.989998,34400000,100,87.61743614654495
274541400,106.989998,107.849998,105.870003,106.339996,43340000,88.4154802057029,92.45120058901325
274627800,106.339996,106.620003,104.769997,105.099998,37400000,58.77139866867294,82.39562629145861
274714200,105.099998,105.120003,103.559998,104.120003,37290000,25.4380653353396,57.54164806990516
274973400,104.120003,105.029999,102.75,103.209999,35860000,3.689251796303362,29.299571933438642
275059800,103.209999,103.82,102.120003,102.529999,31660000,-6.5133084111342514e-15,9.709105710547659
275146200,102.529999,103.290001,101.279999,101.730003,35080000,-6.5133084111342514e-15,1.229750598767789
275232600,101.730003,102.540001,100.660004,101.900002,33640000,1.1863590486037996,0.3954530162012683
275319000,101.900002,102.690002,101.129997,101.839996,27960000,2.1073952671248133,1.0979181052428748
275578200,101.839996,102.360001,101.050003,101.860001,20970000,3.1860661707890294,2.1599401621725534
275664600,101.860001,103.150002,101.580002,102.620003,26330000,8.851182016811562,4.714881151575135
275751000,102.620003,103.440002,101.330002,101.660004,28370000,9.923720319835013,7.320322835811868
275837400,101.660004,102.379997,100.940002,101.959999,24390000,13.030453765404493,10.601785367350356
275923800,101.959999,103.080002,101.650002,102.540001,23610000,14.414401343562247,12.456191809600584
276183000,102.540001,103.419998,102.129997,102.959999,18700000,25.942878827829407,17.795911312265382
276269400,102.959999,103.559998,102.18,102.599998,22540000,38.71878478435882,26.35868831858349
276355800,102.599998,103.360001,101.760002,103.059998,25090000,63.81669564490806,42.82611975236543
276442200,103.059998,104.099998,102.540001,103.269997,27820000,83.62797697242978,62.05448580056555
276528600,103.269997,104.230003,102.82,103.519997,27380000,100,82.48155753911261
276787800,103.519997,104.889999,103.309998,104.589996,19720000,100,94.54265899080993
276874200,104.589996,105.360001,103.900002,104.459999,25470000,98.3254866033332,99.44182886777774
276960600,104.459999,105.639999,103.800003,105.389999,21740000,98.3254866033332,98.88365773555547
277047000,105.389999,106.230003,104.419998,104.879997,30170000,92.69633720896701,96.44910347187782
277133400,104.879997,105.339996,104.07,104.660004,21920000,86.06552865209972,92.36245082146665
277392600,104.629997,104.629997,102.43,102.610001,24600000,59.62937949400279,79.46374845168985
277479000,102.349998,102.349998,100.470001,101.260002,37870000,31.925195555035657,59.20670123371273
277565400,101.260002,101.760002,99.889999,100.489998,32940000,6.8971841752364,32.81725307475829
277651800,100.489998,101.029999,99.040001,99.330002,31810000,0,12.940793243424023
277738200,99.260002,99.260002,97.120003,97.949997,43670000,0,2.2990613917454703
277997400,97.949997,98.839996,96.629997,98.18,36090000,1.4962427507112512,0.4987475835704209
278083800,98.18,98.949997,97.129997,97.489998,28880000,1.4962427507112512,0.997495167140838
278170200,97.489998,98.559998,96.330002,97.309998,31380000,1.4962427507112512,1.4962427507112552
278256600,97.309998,97.709999,95.589996,96.029999,31990000,0,0.997495167140838
278343000,96.029999,96.620003,94.300003,94.589996,40360000,0,0.4987475835704209
278605800,94.589996,95.489998,91.650002,95.059998,59480000,2.6996052978747325,0.8998684326249147
278692200,95.059998,95.800003,92.720001,93.150002,42720000,2.6996052978747325,1.7997368652498256
278778600,94.129997,97.410004,94.129997,96.849998,50450000,20.561985367357504,8.653731987702328
278865000,96.849998,97.309998,94.839996,95.610001,41030000,41.1915702682118,21.484386977814683
278951400,95.610001,96.980003,94.779999,96.18,25990000,73.21089874941669,44.98815146166199
279210600,96.18,96.489998,94.839996,95.190002,20450000,82.96473316393325,65.7890673938539
279297000,94.75,94.75,93.139999,93.849998,25320000,81.83021792089788,79.3352832780826
279383400,93.849998,94.739998,92.889999,94.449997,23560000,76.6295346456891,80.47482857684007
279469800,94.449997,95.5,93.809998,94.419998,23320000,75.69931693571492,78.05302316743395
279556200,94.419998,95.389999,93.940002,94.769997,16750000,83.09933051328865,78.47606069823088
279815400,94.769997,94.900002,92.959999,93.129997,20960000,78.36622475714974,79.0549574020511
279901800,93.129997,93.529999,91.769997,92.489998,30610000,71.1358698241569,77.5338083648651
279988200,92.489998,94,92.290001,92.709999,26280000,62.99532586326355,70.8324734815234
280074600,92.709999,94.080002,92.589996,93.709999,21340000,71.19627163108072,68.44248910616706
280161000,93.709999,95.029999,93.589996,94.419998,25170000,85.07396312338174,73.08852020590867
280420200,94.419998,95.860001,94.290001,95.25,24440000,96.95315188434104,84.40779554626783
280506600,95.25,95.830002,94.489998,95.010002,20750000,97.78917954102228,93.27209818291503
280593000,95.010002,95.910004,94.540001,95.480003,20010000,97.78917954102228,97.51050365546187
280765800,95.480003,96.169998,94.980003,95.790001,14590000,97.78917954102228,97.78917954102228
281025000,95.790001,96.519997,95.169998,95.989998,19790000,100,98.52611969401487
281111400,95.989998,96.510002,94.879997,95.150002,22740000,92.57985410923573,96.78967788341934
281197800,94.919998,94.919998,93.480003,93.75,21160000,74.4997849335261,89.02654634758728
281284200,93.75,94.940002,93.290001,94.699997,19900000,65.89369586783407,77.65777830353198
281370600,95.010002,96.690002,95.010002,96.279999,26830000,73.31384175859834,71.23577418665285
281629800,96.279999,96.959999,95.370003,96.150002,22020000,90.42349343758774,76.54367702134006
281716200,96.150002,97.699997,95.879997,97.440002,25670000,99.02958250327976,87.58897256648862
281802600,97.440002,98.580002,96.830002,97.489998,29680000,99.02958250327976,96.1608861480491
281889000,97.489998,98.099998,96.580002,97.080002,21170000,95.75207245073665,97.93707915243208
281975400,97.080002,97.480003,96.139999,96.629997,18560000,86.89179651646292,93.89115049015977
282234600,96.629997,97.559998,96.07,97.110001,21000000,82.4057266340805,88.34986520042669
282321000,97.110001,97.580002,96.269997,96.589996,22210000,76.61029160376886,81.96927158477077
282407400,96.589996,97.07,95.589996,96.059998,22480000,69.97119137836098,76.32906987207014
282493800,96.059998,96.440002,95.199997,96.040001,20840000,58.748904853151906,68.44346261176061
282580200,96.040001,96.279999,94.879997,95.330002,23620000,45.73986028853819,58.15331884001704
282839400,94.330002,94.330002,92.639999,93.440002,32900000,27.905903114886467,44.13155608552554
282925800,93.440002,94.849998,93.050003,94.239998,25960000,18.30830864578298,30.6513573497359
283012200,94.239998,95.199997,93.699997,94.68,26520000,20.248262986932506,22.154158249200666
283098600,94.68,95.660004,94.110001,94.709999,28670000,32.76258088839794,23.77305084037116
283185000,94.769997,96.620003,94.769997,96.309998,23790000,51.43200958441241,34.814284486580966
283530600,96.309998,97.889999,95.989998,97.519997,21470000,72.5444623874516,52.24635095342065
283617000,97.510002,97.510002,96.150002,96.660004,23580000,86.2286295391372,70.06836717033373
283703400,96.660004,97.190002,95.82,96.279999,25440000,82.71827067221966,80.49712086626948
283789800,96.279999,97.029999,95.480003,96.110001,30030000,71.19717577333796,80.0480253282316
284135400,96.110001,96.959999,95.220001,96.730003,18340000,71.61607400476107,75.17717348343956
284221800,96.809998,98.540001,96.809998,97.800003,29180000,81.76295505235912,74.85873494348606
284308200,97.800003,99.419998,97.519997,98.580002,33290000,93.28404995124082,82.22102633612035
284394600,98.580002,99.790001,98.25,99.129997,28890000,100,91.68233500119997
284653800,99.129997,99.300003,97.830002,98.800003,21440000,97.32890919836831,96.87098638320303
284740200,98.800003,99.959999,98.620003,99.330002,27340000,97.24082605744606,98.18991175193811
284826600,99.330002,99.75,98.279999,98.769997,24990000,90.72613102078542,95.09862209219993
284913000,98.769997,99.410004,97.949997,99.099998,24580000,89.2883691884369,92.41844208888945
284999400,99.32,100.910004,99.32,99.93,37120000,89.37645232935915,89.79698417952716
285258600,99.93,101.129997,99.580002,100.690002,27520000,95.89114736601982,91.5186562946053
285345000,100.690002,100.879997,99.110001,99.459999,30340000,83.50121152669867,89.58960374069255
285431400,99.459999,100,98.330002,99.480003,25310000,67.17451922569573,82.18895937280475
285517800,99.480003,100.349998,98.910004,99.720001,27260000,53.00587030456148,67.89386701898529
285604200,99.720001,100.57,99.220001,99.75,26800000,52.51954504307042,57.56664485777588
285863400,99.75,100.349998,98.900002,99.900002,24390000,45.59483190566186,50.37341575109792
285949800,99.900002,101.050003,99.349998,100.599998,30130000,48.1383561006439,48.75091101645872
286036200,100.599998,101.309998,99.669998,100.160004,31730000,38.993287809423954,44.24215860524324
286122600,100.160004,101.660004,99.989998,101.190002,31440000,55.18003780682917,47.43722723896567
286209000,101.190002,102.589996,101.029999,101.860001,34230000,66.80516253298138,53.65949604974483
286468200,101.860001,102.330002,100.989998,101.550003,24170000,83.5117283004096,68.4989762134067
286554600,101.550003,102.07,100.68,101.050003,26910000,66.40297348497869,72.23995477278989
286641000,101.050003,101.410004,99.470001,99.93,30330000,33.069640151645345,60.99478064567787
286727400,99.93,100.379997,99.010002,99.959999,27930000,9.547996598263826,36.340203411629275
286813800,99.959999,100.519997,99.099998,99.5,25350000,0.3880735213676907,14.33523675709228
287073000,99.07,99.07,97.57,98.089996,26490000,0.3880735213676907,3.4413812136664
287159400,98.089996,98.739998,97.480003,98.050003,23570000,-5.181040781584064e-16,0.25871568091179126
287245800,98.050003,98.07,96.510002,97.160004,28450000,-5.181040781584064e-16,0.12935784045589419
287332200,97.160004,98.110001,96.82,97.650002,23360000,3.9484697602963625,1.3161565867654539
287418600,97.650002,98.5,97.279999,97.870003,24320000,9.643586269175351,4.530685343157238
287677800,97.870003,98.550003,97.050003,98.199997,20610000,17.964195378091986,10.5187504691879
287764200,98.25,99.580002,98.25,98.93,28470000,27.767795339512077,18.458525662259806
287850600,98.93,99.639999,98.209999,98.870003,27220000,35.38014513158681,27.03737861639696
287937000,98.870003,99.129997,97.959999,98.730003,22550000,40.42847791340164,34.52547279483351
288023400,98.730003,99.230003,98.110001,98.669998,21110000,41.72423912342024,39.17762072280289
288369000,98.669998,99.669998,98.260002,99.419998,22010000,61.75010615579985,47.96760773087391
288455400,99.419998,100.07,98.690002,99.07,26050000,75.965526320575,59.813290533265025
288541800,99.07,99.209999,97.879997,98.330002,26290000,77.41719012247118,71.710940866282
288628200,98.330002,98.5,97.290001,97.779999,22750000,53.27754094834429,68.88675246379682
288887400,97.779999,98.279999,97.199997,97.669998,22620000,33.460942039306296,54.718557703373925
288973800,97.650002,97.650002,95.690002,96.129997,31470000,16.96144730567506,34.56664343110855
289060200,96.129997,96.690002,95.379997,96.279999,25090000,9.941051371241594,20.121146905407656
289146600,96.279999,97.279999,95.980003,96.900002,23830000,13.025646893521744,13.309381856812806
289233000,96.900002,97.550003,96.440002,96.970001,23130000,24.834881871854787,15.933860045539381
289492200,97.029999,98.639999,97.029999,98.059998,25690000,48.05311426719126,28.63788101085593
289578600,98.059998,98.529999,97.360001,97.870003,24490000,60.51836126941447,44.46878580282017
289665000,97.870003,99.230003,97.669998,98.440002,28930000,78.50690680353144,62.35946078004573
